level,cell_id,x,y,cell_type,tissue,is_baseline
raw,45421150,39.79968,33.64777,epithelial cell,colorectum,False
raw,45426804,-51.21489,5.024039,T cell,colorectum,True
raw,45181789,43.895115,29.262932,mononuclear phagocyte,ovary,True
raw,45392174,-23.537708,57.64417,neutrophil,lung,False
raw,45193750,9.865021,-14.713635,epithelial cell,ovary,False
raw,45429283,10.871767,-32.22473,T cell,colorectum,False
raw,45176424,-44.28057,-69.10041,fibroblast,colorectum,True
raw,45184815,31.478441,6.643464,epithelial cell,ovary,False
raw,45423138,-70.11376,2.5935247,T cell,colorectum,True
raw,45433330,52.064724,5.716746,B cell,colorectum,False
raw,45174851,58.88257,-16.494305,mast cell,colorectum,False
raw,45421099,16.167343,42.47804,fibroblast,colorectum,False
raw,45176154,-14.395539,-35.513496,endothelial cell,colorectum,True
raw,45308360,-7.9147773,37.53287,neutrophil,breast,False
raw,45440661,-45.94379,74.98375,neutrophil,lung,True
raw,45432691,-57.427822,-25.762674,T cell,colorectum,False
raw,45176368,-77.251526,0.13481988,endothelial cell,colorectum,True
raw,45422485,-66.79841,-36.202805,T cell,colorectum,False
raw,45446708,-10.861957,62.600533,neutrophil,lung,True
raw,45198008,45.03255,36.417435,epithelial cell,ovary,True
raw,45430238,-33.320553,20.088305,fibroblast,colorectum,False
raw,45181709,52.56986,-4.051443,mononuclear phagocyte,ovary,True
raw,45391917,-31.7651,45.72341,neutrophil,lung,False
raw,45183941,40.728725,-10.574299,T cell,ovary,False
raw,45190918,35.84018,-49.974503,endothelial cell,ovary,False
raw,45399872,-41.00499,62.400314,neutrophil,lung,False
raw,45179153,3.8213346,-44.86668,mononuclear phagocyte,ovary,True
raw,45179576,43.967148,-46.79633,mononuclear phagocyte,ovary,True
raw,45180853,55.118263,-8.478319,mononuclear phagocyte,ovary,True
raw,45426448,54.745827,-62.812748,T cell,colorectum,True
raw,45197588,42.19109,31.707083,T cell,ovary,True
raw,45420762,25.59894,41.283806,fibroblast,colorectum,False
raw,45434282,-4.942715,69.77263,B cell,colorectum,False
raw,45433378,-4.5891533,-83.17954,endothelial cell,colorectum,False
raw,45433918,-1.0440907,72.37858,epithelial cell,colorectum,False
raw,45192908,51.086933,45.27896,endothelial cell,ovary,False
raw,45428002,-60.39989,9.754647,T cell,colorectum,False
raw,45185582,22.472687,24.196238,fibroblast,ovary,False
raw,45438296,-58.847588,62.558647,neutrophil,lung,True
raw,45433706,7.633049,-86.410645,epithelial cell,colorectum,False
raw,45187081,33.468792,-4.3230267,endothelial cell,ovary,False
raw,45427584,51.418953,13.676329,endothelial cell,colorectum,False
raw,45433501,-74.124535,25.63791,endothelial cell,colorectum,False
raw,45436456,-47.545315,63.17281,neutrophil,lung,True
raw,45181575,-17.15248,-26.330215,mononuclear phagocyte,ovary,True
raw,45185340,12.741846,12.524445,epithelial cell,ovary,False
raw,45195699,5.1406083,-14.221939,T cell,ovary,True
raw,45197951,-12.600203,-24.892555,endothelial cell,ovary,True
raw,45428592,-0.2539011,5.588336,epithelial cell,colorectum,False
raw,45423702,-29.443089,-7.2928896,B cell,colorectum,True
raw,45428007,49.17674,17.4798,epithelial cell,colorectum,False
raw,45424865,45.24091,41.95428,epithelial cell,colorectum,False
raw,45422127,50.531994,14.280377,T cell,colorectum,False
raw,45431534,42.650185,55.28704,mononuclear phagocyte,colorectum,True
raw,45428541,58.487766,-31.840734,epithelial cell,colorectum,False
raw,45179873,8.25253,9.32092,mononuclear phagocyte,ovary,True
raw,45432646,-65.995766,9.61909,T cell,colorectum,False
raw,45431533,63.076557,48.596348,epithelial cell,colorectum,True
raw,45421211,18.023113,45.29578,T cell,colorectum,False
raw,45433122,-22.867453,15.996027,fibroblast,colorectum,False
raw,45433047,-24.833353,16.56819,endothelial cell,colorectum,False
raw,45426920,36.81102,54.542263,T cell,colorectum,True
raw,45426415,35.43128,-30.547003,T cell,colorectum,True
raw,45425202,-76.408295,-8.7429,T cell,colorectum,False
raw,45430742,15.97295,53.134624,mast cell,colorectum,False
raw,45197968,30.460232,40.317226,epithelial cell,ovary,True
raw,45177898,31.310558,-18.465422,B cell,colorectum,False
raw,45186145,69.67542,-3.2077482,mononuclear phagocyte,ovary,False
raw,45177903,36.837368,-62.357487,fibroblast,colorectum,False
raw,45431840,14.737911,9.494611,T cell,colorectum,True
raw,45421505,34.36871,45.44032,T cell,colorectum,False
raw,45308325,-8.721197,39.31195,neutrophil,breast,False
raw,45176571,58.17065,-13.889719,endothelial cell,colorectum,True
raw,45179096,36.377598,22.006039,mononuclear phagocyte,ovary,True
raw,45426361,13.893595,-1.0372742,T cell,colorectum,True
raw,45426967,-46.717575,5.0827556,endothelial cell,colorectum,True
raw,45177132,40.657005,2.3915517,mast cell,colorectum,False
raw,45427620,-38.91119,11.461982,mononuclear phagocyte,colorectum,False
raw,45420235,26.032927,48.06162,B cell,colorectum,False
raw,45184286,26.515541,34.68165,epithelial cell,ovary,False
raw,45420034,50.00956,57.42635,epithelial cell,colorectum,False
raw,45426829,-43.877895,-9.403122,fibroblast,colorectum,True
raw,45177831,40.771713,-18.676659,endothelial cell,colorectum,False
raw,45427907,9.123837,-54.834972,T cell,colorectum,False
raw,45175216,1.1707242,-74.55238,endothelial cell,colorectum,False
raw,45432451,-38.547466,-21.16598,epithelial cell,colorectum,False
raw,45443928,-64.61412,63.46461,neutrophil,lung,True
raw,45175670,4.264581,-78.67683,endothelial cell,colorectum,True
raw,45428032,-74.58859,2.088965,epithelial cell,colorectum,False
raw,45174688,-46.616276,-68.41265,fibroblast,colorectum,True
raw,45186249,40.292397,-10.250218,mononuclear phagocyte,ovary,False
raw,45195885,-42.521458,-39.22649,T cell,ovary,True
raw,45436403,-10.944475,46.95041,neutrophil,lung,True
raw,45424216,-64.580154,8.587654,T cell,colorectum,True
raw,45432737,44.018322,64.33491,fibroblast,colorectum,False
raw,45426689,-36.448784,-9.125183,mononuclear phagocyte,colorectum,True
raw,45176608,-1.977333,-37.74892,B cell,colorectum,True
raw,45196133,-40.31994,-44.2735,endothelial cell,ovary,True
raw,45399574,-20.820261,71.8139,neutrophil,lung,False
raw,45181554,38.693626,-30.334122,T cell,ovary,True
raw,45424109,-52.723297,-33.600178,mononuclear phagocyte,colorectum,True
raw,45175174,-40.949993,-71.91362,T cell,colorectum,False
raw,45176862,-50.64916,-6.1636343,T cell,colorectum,False
raw,45183001,36.18977,21.657545,epithelial cell,ovary,False
raw,45431649,11.437725,-48.27248,T cell,colorectum,True
raw,45430969,13.848082,56.024254,epithelial cell,colorectum,False
raw,45425992,55.573727,-54.637688,mast cell,colorectum,False
raw,45186903,40.387066,-31.470512,epithelial cell,ovary,False
raw,45429113,31.557821,49.416046,mononuclear phagocyte,colorectum,False
raw,45193466,-37.807423,-44.052032,mononuclear phagocyte,ovary,False
raw,45431875,43.63486,17.88957,epithelial cell,colorectum,True
raw,45434690,-49.201984,59.64915,fibroblast,colorectum,True
raw,45397034,-25.451433,32.9662,neutrophil,lung,False
raw,45180535,52.61699,-22.098747,epithelial cell,ovary,True
raw,45423157,28.812086,-27.879332,fibroblast,colorectum,True
raw,45187357,5.155758,-87.26165,endothelial cell,ovary,False
raw,45174351,-3.547542,-49.384872,fibroblast,colorectum,True
raw,45431637,26.950758,13.582268,T cell,colorectum,True
raw,45428329,27.941162,-29.291782,T cell,colorectum,False
raw,45177640,16.142061,-1.8967301,fibroblast,colorectum,True
raw,45422657,30.628845,48.87952,B cell,colorectum,False
raw,45422513,48.427887,-25.59073,T cell,colorectum,False
raw,45433230,-64.6792,9.19684,T cell,colorectum,False
raw,45176033,-58.06171,-3.2417264,fibroblast,colorectum,True
raw,45176717,41.827785,24.705252,fibroblast,colorectum,False
raw,45186445,22.648983,-21.250496,mononuclear phagocyte,ovary,False
raw,45175137,43.774166,-55.9513,mast cell,colorectum,False
raw,45434705,-4.7059355,69.09152,epithelial cell,colorectum,True
raw,45183083,3.5344052,-18.763844,fibroblast,ovary,False
raw,45421738,-49.734432,-11.565993,mast cell,colorectum,False
raw,45431192,-2.9140475,8.16589,T cell,colorectum,True
raw,45423104,55.59143,-58.109512,epithelial cell,colorectum,True
raw,45392789,-21.306007,71.542496,neutrophil,lung,False
raw,45425833,27.725195,-84.68776,mononuclear phagocyte,colorectum,False
raw,45430287,26.540804,64.68132,fibroblast,colorectum,False
raw,45174486,-66.97891,-28.362837,fibroblast,colorectum,True
raw,45180488,16.241192,-6.1883183,mononuclear phagocyte,ovary,True
raw,45425535,62.193535,-52.590508,mononuclear phagocyte,colorectum,False
raw,45426482,61.72027,-0.38522938,fibroblast,colorectum,True
raw,45439624,-59.44372,71.25773,neutrophil,lung,True
raw,45182280,29.278654,-5.644983,mononuclear phagocyte,ovary,True
raw,45427012,52.692513,9.120565,fibroblast,colorectum,True
raw,45175034,7.595051,-88.50088,T cell,colorectum,False
raw,45395969,2.6626122,52.20736,neutrophil,lung,False
raw,45176389,-9.445958,-71.98683,B cell,colorectum,True
raw,45194933,-28.124144,-53.240334,endothelial cell,ovary,True
raw,45174625,-40.35617,-69.91379,fibroblast,colorectum,True
raw,45179030,41.173256,-2.4291422,endothelial cell,ovary,True
raw,45399359,-38.7116,28.077284,neutrophil,lung,False
raw,45433860,-3.0448859,64.5009,fibroblast,colorectum,False
raw,45441716,-43.1955,65.64875,neutrophil,lung,True
raw,45198097,35.569122,16.88569,endothelial cell,ovary,True
raw,45176323,-73.00501,-32.730637,fibroblast,colorectum,True
raw,45174751,-2.428815,-55.54204,fibroblast,colorectum,True
raw,45430529,54.314564,-52.99287,epithelial cell,colorectum,False
raw,45177650,9.899915,28.091442,T cell,colorectum,True
raw,45431056,16.88026,-38.669357,T cell,colorectum,True
raw,45193972,-34.31973,-50.216446,fibroblast,ovary,False
raw,45179258,-5.302381,-3.5508046,fibroblast,ovary,True
raw,45423959,52.7754,42.486034,B cell,colorectum,True
raw,45177852,27.243364,-24.107225,mononuclear phagocyte,colorectum,False
raw,45428623,7.548726,-52.819008,epithelial cell,colorectum,False
raw,45179368,41.91677,17.045925,mononuclear phagocyte,ovary,True
raw,45186283,-23.791878,-25.502563,mononuclear phagocyte,ovary,False
raw,45428925,-3.434367,-84.852005,mononuclear phagocyte,colorectum,False
raw,45433945,-48.412968,69.21306,T cell,colorectum,False
raw,45194192,-27.401527,-46.467155,epithelial cell,ovary,False
raw,45441652,-64.73257,55.398434,neutrophil,lung,True
raw,45433935,-6.4749694,69.91874,T cell,colorectum,False
raw,45196801,-28.712658,-45.941296,epithelial cell,ovary,True
raw,45426796,-5.9862075,-54.500317,mast cell,colorectum,True
raw,45177796,29.782831,-17.09588,endothelial cell,colorectum,False
raw,45423188,8.195472,6.221356,epithelial cell,colorectum,True
raw,45434495,-50.014297,62.65569,T cell,colorectum,False
raw,45433643,-74.06903,0.20015255,mast cell,colorectum,False
raw,45187466,10.609203,-72.08651,mononuclear phagocyte,ovary,False
raw,45175699,-56.33598,9.5641165,fibroblast,colorectum,True
raw,45176625,-0.5948018,-31.407898,mononuclear phagocyte,colorectum,False
raw,45198221,-15.01771,-6.7298756,T cell,ovary,True
raw,45196331,-29.4137,-31.701324,epithelial cell,ovary,True
raw,45181380,-6.560844,8.249689,T cell,ovary,True
raw,45182327,42.775616,12.4670925,epithelial cell,ovary,True
raw,45443407,-63.44143,59.897186,neutrophil,lung,True
raw,45424848,-29.272976,-8.719502,T cell,colorectum,False
raw,45174612,46.286083,-64.844406,fibroblast,colorectum,True
raw,45422227,14.062489,-41.396694,B cell,colorectum,False
raw,45427664,56.209877,55.73788,T cell,colorectum,False
raw,45434066,-49.48702,63.979794,T cell,colorectum,False
raw,45442238,-47.13008,76.19398,neutrophil,lung,True
raw,45443533,-51.660793,60.066467,neutrophil,lung,True
raw,45184592,39.69258,-33.426666,endothelial cell,ovary,False
raw,45426599,-54.019257,1.1080515,mast cell,colorectum,True
raw,45176816,-66.54689,-28.5288,mononuclear phagocyte,colorectum,False
raw,45176840,-9.923239,-38.85547,B cell,colorectum,False
raw,45399355,-32.454136,51.40255,neutrophil,lung,False
raw,45428770,4.564298,-50.04252,T cell,colorectum,False
raw,45442302,-46.393536,73.73402,neutrophil,lung,True
raw,45177404,10.699857,-40.95456,fibroblast,colorectum,True
raw,45198131,40.394783,-0.12116047,endothelial cell,ovary,True
raw,45189256,-20.187586,-21.29676,fibroblast,ovary,False
raw,45421815,11.431845,49.51479,B cell,colorectum,False
raw,45431412,30.130745,-37.51506,epithelial cell,colorectum,True
raw,45178762,31.744246,-20.964024,endothelial cell,ovary,True
raw,45430916,46.899876,41.94778,fibroblast,colorectum,False
raw,45182070,-12.192169,-20.284548,fibroblast,ovary,True
raw,45430165,-69.91908,8.616034,mononuclear phagocyte,colorectum,False
raw,45434593,-51.510624,54.43235,T cell,colorectum,False
raw,45431431,40.81879,63.17479,T cell,colorectum,True
raw,45176691,9.541233,50.295048,endothelial cell,colorectum,False
raw,45422638,-38.104958,-73.681244,T cell,colorectum,False
raw,45425141,-72.53838,-2.8827822,fibroblast,colorectum,False
raw,45290522,-17.042448,54.261868,neutrophil,lung,True
raw,45177580,59.275597,-42.5095,endothelial cell,colorectum,True
raw,45433020,15.946989,-50.87954,fibroblast,colorectum,False
raw,45426851,5.8374314,12.816358,endothelial cell,colorectum,True
raw,45184765,6.926227,-69.29211,epithelial cell,ovary,False
raw,45427227,-73.93245,0.20730375,mononuclear phagocyte,colorectum,True
raw,45428551,-58.222557,9.495896,endothelial cell,colorectum,False
raw,45432098,13.281192,-40.256805,epithelial cell,colorectum,False
raw,45196209,-27.691677,-50.570286,T cell,ovary,True
raw,45309180,0.62679833,45.916435,neutrophil,breast,False
raw,45175287,57.996536,-48.992485,mast cell,colorectum,False
raw,45427861,-60.849934,13.567587,mononuclear phagocyte,colorectum,False
raw,45420320,-46.431335,-9.967984,mast cell,colorectum,False
raw,45423700,13.258461,-23.597956,fibroblast,colorectum,True
raw,45176282,-43.18548,-70.665245,endothelial cell,colorectum,True
raw,45427666,50.38828,12.636697,T cell,colorectum,False
raw,45181707,56.454338,-17.092571,mononuclear phagocyte,ovary,True
raw,45183427,24.436785,-25.248817,epithelial cell,ovary,False
raw,45181253,8.688012,18.846043,endothelial cell,ovary,True
raw,45431382,-25.463297,3.6922743,T cell,colorectum,True
raw,45177774,30.53282,-17.405148,fibroblast,colorectum,True
raw,45429071,-27.51946,5.986912,T cell,colorectum,False
raw,45430468,27.352192,66.79392,T cell,colorectum,False
raw,45433077,-73.962204,2.4389224,mononuclear phagocyte,colorectum,False
raw,45283977,-8.031909,52.232246,neutrophil,lung,False
raw,45181343,7.4436584,7.4142613,endothelial cell,ovary,True
raw,45186245,42.186073,33.23242,epithelial cell,ovary,False
raw,45421708,11.124469,50.51254,endothelial cell,colorectum,False
raw,45185096,21.20935,-34.082047,mononuclear phagocyte,ovary,False
raw,45180763,-0.33448938,-88.209145,mononuclear phagocyte,ovary,True
raw,45420354,30.106764,-47.998028,endothelial cell,colorectum,False
raw,45430712,-9.157597,-48.395767,fibroblast,colorectum,False
raw,45178808,32.941635,-21.154015,epithelial cell,ovary,True
raw,45433487,13.103315,57.933064,fibroblast,colorectum,False
raw,45174620,-5.2399306,-79.93852,fibroblast,colorectum,True
raw,45431041,-35.07581,-23.61386,T cell,colorectum,True
raw,45430477,20.88148,38.899113,epithelial cell,colorectum,False
raw,45283196,-9.918872,49.85985,neutrophil,lung,False
raw,45421936,-78.51103,29.399845,T cell,colorectum,False
raw,45433665,10.678696,53.99404,B cell,colorectum,False
raw,45174713,-74.05233,-25.939463,fibroblast,colorectum,True
raw,45431283,55.46812,14.295519,T cell,colorectum,True
raw,45396904,-0.050429232,61.088078,neutrophil,lung,False
raw,45181734,-9.29774,-84.406784,endothelial cell,ovary,True
raw,45180222,42.431133,-51.522682,mononuclear phagocyte,ovary,True
raw,45431311,-79.32354,32.537544,epithelial cell,colorectum,True
raw,45178971,38.6168,-19.044756,endothelial cell,ovary,True
raw,45179112,17.330894,25.763165,endothelial cell,ovary,True
raw,45188447,34.076458,-49.489475,endothelial cell,ovary,False
raw,45190646,-24.666958,-48.152588,epithelial cell,ovary,False
raw,45384884,-21.356445,68.591774,neutrophil,lung,False
raw,45192958,18.778584,31.993484,mononuclear phagocyte,ovary,False
raw,45430559,-70.75211,-34.010014,endothelial cell,colorectum,False
raw,45428024,-42.068245,1.2739831,epithelial cell,colorectum,False
raw,45189154,-34.35089,34.013348,endothelial cell,ovary,False
raw,45424752,13.562328,-20.944141,epithelial cell,colorectum,False
raw,45184714,23.715322,-34.38486,endothelial cell,ovary,False
raw,45181387,-2.2309322,-15.669649,endothelial cell,ovary,True
raw,45175071,66.253006,-44.36686,endothelial cell,colorectum,False
raw,45190212,31.929316,-1.4722939,mononuclear phagocyte,ovary,False
raw,45198534,15.288973,34.8368,epithelial cell,ovary,False
raw,45177692,55.77642,-9.176028,T cell,colorectum,True
raw,45177530,46.374866,43.77901,fibroblast,colorectum,True
raw,45179315,-14.767081,-14.662049,mononuclear phagocyte,ovary,True
raw,45430097,53.251434,-61.77655,fibroblast,colorectum,False
raw,45180126,-3.4101799,-14.465309,mononuclear phagocyte,ovary,True
raw,45433153,-65.71966,-28.776773,epithelial cell,colorectum,False
raw,45429902,3.636626,22.087173,fibroblast,colorectum,False
raw,45177388,34.47253,3.766424,T cell,colorectum,True
raw,45284307,-31.314354,36.059597,neutrophil,lung,False
raw,45428390,29.731152,-35.935764,mononuclear phagocyte,colorectum,False
raw,45179380,45.853542,-49.282505,endothelial cell,ovary,True
raw,45426768,51.61966,14.050834,T cell,colorectum,True
raw,45391773,-39.691742,60.84505,neutrophil,lung,False
raw,45421483,-32.424072,-0.053766165,B cell,colorectum,False
raw,45177944,28.514061,-61.188457,B cell,colorectum,False
raw,45176013,-38.83595,-19.818768,endothelial cell,colorectum,True
raw,45425537,31.798418,-28.188444,fibroblast,colorectum,False
raw,45183454,-3.9379957,-28.657473,mononuclear phagocyte,ovary,False
raw,45187269,46.370197,-47.63661,endothelial cell,ovary,False
raw,45422675,53.40608,-54.58304,endothelial cell,colorectum,False
raw,45178406,16.923279,3.2388897,fibroblast,ovary,True
raw,45177525,33.029224,-62.488018,T cell,colorectum,True
