gene,gene_name,log2fc,cav_r,pair
ENSG00000010278,CD9,-0.1492594953355269,-0.0410087698961766,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000235162,C12orf75,-0.149225504845248,-0.0558704510933672,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100100,PIK3IP1,0.1491430693490736,0.135999159586362,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000155366,RHOC,-0.1490489778192113,-0.0620907180175835,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162078,ZG16B,-0.1488868187045616,-0.0241069758520185,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000212907,MT-ND4L,0.1483960000193414,-0.1125068454628902,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000089220,PEBP1,0.1480970198060101,-0.0451829673376832,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000128524,ATP6V1F,-0.1479611941491399,-0.1145360275159479,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166441,RPL27A,0.147851005543728,0.0404312800015107,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106565,TMEM176B,-0.1476267311981884,-0.0653494819285282,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174917,MICOS13,-0.1473817452418271,-0.0526899233495875,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137154,RPS6,0.1473080621746879,0.0366636049736566,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000119655,NPC2,-0.1472827988143717,-0.2096647361020381,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000011465,DCN,0.1470110322737478,-0.3421817843607824,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000075426,FOSL2,-0.1467301444762657,-0.1506697846338303,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000090013,BLVRB,-0.1464987632122175,-0.08860916405554,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159388,BTG2,0.1463949309843103,-0.0678417790490249,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198258,UBL5,-0.1462254728202104,-0.0414653040677142,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104529,EEF1D,0.1461975783073044,-0.0180791919770036,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160014,CALM3,-0.1460506362451605,-0.0459068027420048,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000250479,CHCHD10,-0.1460421960734233,0.0562691329160494,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197958,RPL12,0.1458200750855532,-0.0073496708433099,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000095932,SMIM24,-0.145570017241632,-0.0213802114584451,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141526,SLC16A3,-0.145511416851787,-0.0696766770344186,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149806,FAU,0.1454459945029535,-0.0098082819256577,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000090266,NDUFB2,-0.1454389347323859,-0.0692481739609087,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000211772,TRBC2,0.1451644941162894,0.1688904585764704,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149273,RPS3,0.1451284046903511,0.0398689269140582,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198840,MT-ND3,0.1450706458938597,-0.0196627611110803,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117335,CD46,-0.1448139376635187,-0.0217716781763366,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135486,HNRNPA1,0.1445143688819775,0.0561314730871933,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124107,SLPI,-0.1443860299526858,-0.1722244908621113,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130402,ACTN4,-0.144361163910184,-0.0015417410623603,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172590,MRPL52,-0.1442196549216677,-0.0122936245464606,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143110,C1orf162,-0.1441763163606575,-0.0819995064341536,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000086065,CHMP5,-0.1437747462713171,-0.0950052777799429,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133112,TPT1,-0.1434296137764062,-0.0207728353475592,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101160,CTSZ,-0.1433140933413984,-0.07513881255962,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168938,PPIC,-0.1432460490006302,-0.1915114718023926,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000127922,SEM1,-0.1431895219741882,-0.0724715780691294,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110717,NDUFS8,-0.143013681063031,-0.0322874213043406,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170458,CD14,-0.1429845222196006,-0.0755487817173938,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143612,C1orf43,-0.1426386805120171,-0.0300331063049111,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135535,CD164,-0.1425923628073085,-0.0873473575394713,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170348,TMED10,-0.1424517360997621,-0.0909425473044199,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170955,CAVIN3,-0.1424313583552319,-0.2122328743253672,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125740,FOSB,0.1422890250376331,-0.0335029003766428,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000155307,SAMSN1,-0.1410684722360805,-0.0310653289519914,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188229,TUBB4B,-0.1410083626777538,0.0055710872516924,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000118680,MYL12B,-0.1406411308266002,-0.0135999801710379,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101109,STK4,0.1406303014901859,0.1399430466041832,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197249,SERPINA1,-0.1406046753506629,-0.0668788892625601,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175899,A2M,-0.1404544388784433,0.0325692654522905,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162961,DPY30,-0.1404300572346815,-0.0025920984895892,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164096,C4orf3,-0.1397069374587919,-0.0566682557391197,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164924,YWHAZ,-0.1388524787339066,-0.0183396744408478,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173486,FKBP2,-0.1388373322845547,-0.0904165318794981,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166165,CKB,0.138529457298221,0.0199750432644022,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122705,CLTA,-0.138125616368999,-0.0803821495404133,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198668,CALM1,-0.1373711680487875,-0.0157545304561722,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140391,TSPAN3,-0.137031701793986,-0.0776421624525456,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000003402,CFLAR,0.1370030081656331,0.0823040157562797,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108826,MRPL27,-0.1368901331174205,-0.0589959294339962,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130303,BST2,-0.1366680452125692,-0.122409896831366,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182551,ADI1,-0.1363615276225618,-0.1025096241543419,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000131174,COX7B,-0.1361784511431643,-0.0092415691260504,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000114315,HES1,0.1361774513841015,0.0279715401162268,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000002549,LAP3,-0.1359485974522812,-0.0448497370190112,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140416,TPM1,-0.1357529874585003,-0.1422847804865325,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159189,C1QC,-0.1354785575484341,-0.0266588417946322,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000134248,LAMTOR5,-0.1353847205526548,-0.0618544270412478,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000111011,RSRC2,0.135233868570375,0.0454319299672303,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000145649,GZMA,0.1350263246724501,0.0860498013864821,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133321,PLAAT4,0.1347782270775455,0.0498341601412688,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109861,CTSC,-0.1346599831721675,0.0512863581120438,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165215,CLDN3,-0.1344595413034725,0.0032738380777934,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172965,MIR4435-2HG,-0.1343974978090912,-0.0576009581531075,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156738,MS4A1,0.1342574957268699,0.130463942166525,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171222,SCAND1,-0.1340621540047568,-0.0206941740221822,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115875,SRSF7,0.1340583550476271,0.0703625794668651,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141367,CLTC,-0.1338059030717747,-0.0873122775135378,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000146278,PNRC1,0.133481921620012,-0.0727374054285079,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000065518,NDUFB4,-0.1333706780195,-0.0380117080659152,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000014216,CAPN1,-0.1332887572739499,-0.0185267972864493,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160182,TFF1,-0.1327822668973363,-0.0647193580733247,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159210,SNF8,-0.1325659144248133,-0.0337612110994917,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135930,EIF4E2,-0.1325621183015645,-0.0456611283049488,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173915,ATP5MK,-0.1325465035692183,-0.004960638598434,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143196,DPT,0.1324173350552639,-0.2989988166834456,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116667,C1orf21,0.1323963619955482,-0.0703035217540606,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132424,PNISR,0.1323863194801754,0.0260252749897908,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000142507,PSMB6,-0.1323038263263388,-0.0735378658082526,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110955,ATP5F1B,-0.1320231121232462,-0.0190665036875423,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196188,CTSE,-0.1320140503566725,-0.0716771366048471,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198755,RPL10A,0.1318344830057541,0.0158690331398607,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000027697,IFNGR1,-0.1314938958232427,-0.1244557161106138,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198851,CD3E,0.1312799547805505,0.1807727042902616,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130202,NECTIN2,-0.1310142333232075,-0.0716830455277777,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123240,OPTN,-0.1308053946916454,-0.0801462113544663,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197043,ANXA6,0.1307235132788714,-0.0240149354879345,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115165,CYTIP,0.1306781857352061,0.1841884019822327,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000183255,PTTG1IP,-0.1306137223835404,-0.0753679899099923,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138495,COX17,-0.1305815420497569,-0.0592881594301607,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100345,MYH9,-0.1305533533542177,-0.0205064711403405,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000181885,CLDN7,-0.1304750596242795,-0.0041816351919689,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000089009,RPL6,0.1300841194526616,0.0544021332996825,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163682,RPL9,0.129707701608412,0.0449897334370961,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000239672,NME1,-0.1293561185925126,-0.0168414933732309,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132002,DNAJB1,0.1289074579479003,0.0241854832147382,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000064989,CALCRL,-0.1288178594878503,0.0040833992978253,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107562,CXCL12,0.1287442849532771,-0.206399336575154,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185787,MORF4L1,-0.1286538482443927,-0.0881800585566609,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143546,S100A8,-0.1283392435460479,-0.0356209444801275,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000233927,RPS28,0.1282432059494361,0.0800687208707208,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185088,RPS27L,-0.1281043524805746,-0.0579072360045948,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115977,AAK1,0.127350724881468,0.0439571671910695,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113558,SKP1,-0.1273429825278296,-0.0272549600728345,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163683,SMIM14,0.1271716267443779,-0.0784249969767337,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143543,JTB,-0.127135874999156,-0.0754900056075751,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100911,PSME2,-0.1269065271162279,0.0232127837230275,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000070756,PABPC1,0.1265439214012039,0.0554647411876307,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000129824,RPS4Y1,0.126508596820053,0.0862546718680461,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188536,HBA2,-0.1262864546403945,-0.1247807302567423,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147676,MAL2,-0.1261563775881525,-0.0376256621082792,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000148671,ADIRF,-0.125877980417499,-0.1359157115332044,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120533,ENY2,-0.125412783535087,-0.034911821068389,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115053,NCL,0.125219093057547,0.0064472585170888,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000214026,MRPL23,-0.1251227422915178,-0.007796594901554,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163435,ELF3,-0.1250494641470177,0.041331480193873,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130208,APOC1,-0.1250286622643372,-0.013890489569887,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182871,COL18A1,-0.1250073251485161,-0.0397998908585553,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141753,IGFBP4,-0.1249518223824091,-0.1162884940982301,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116679,IVNS1ABP,-0.1247049368575071,-0.0446522831775833,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101745,ANKRD12,0.124277381824008,-0.0061592363122485,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173436,MICOS10,-0.1240876390596888,-0.0108247602703584,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165828,PRAP1,-0.123624291969577,-0.0002188628182801,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158716,DUSP23,-0.1232250261268662,-0.0219142459751207,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000118503,TNFAIP3,-0.1230648284859518,-0.0048053242203498,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170906,NDUFA3,-0.122976902341415,0.0286312495661408,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196262,PPIA,-0.1228482984821766,-0.0841761185876117,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000087302,RTRAF,-0.1227849432563104,-0.022085349092125,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000121552,CSTA,-0.1227660269422614,-0.1260312038458449,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130731,METTL26,-0.1227273650379442,-0.0882338793982213,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116209,TMEM59,-0.1226938704781986,-0.1015486003916317,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136888,ATP6V1G1,-0.1226178128551164,-0.0422377461230121,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120129,DUSP1,0.1225370737625055,-0.083751474752096,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162366,PDZK1IP1,-0.1224655657063504,-0.0604638130739447,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162896,PIGR,-0.1224156380116807,0.0163460468403187,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000049860,HEXB,-0.1224038611184853,-0.1566251931665748,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168259,DNAJC7,0.1223883370796254,0.0241215517490275,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000142634,EFHD2,-0.1223363850087517,0.0023175103268355,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124795,DEK,0.1221370285788035,0.0192704820018245,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113070,HBEGF,-0.1220621750959751,-0.0764431328695246,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116586,LAMTOR2,-0.1220038868949102,-0.0352728382231507,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149932,TMEM219,-0.1220031910945961,-0.0740883241245738,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000267795,SMIM22,-0.1219763009209355,0.0631009344361812,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188404,SELL,0.1219073083580308,0.1125214753855294,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137133,HINT2,-0.1216812537023749,0.0131463815482958,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000064601,CTSA,-0.1216635022126701,-0.1415439443180845,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000066336,SPI1,-0.1213506788366216,-0.077895472222287,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000085063,CD59,-0.1212742241071777,-0.1593855845052254,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000244879,GABPB1-AS1,0.1212032841617221,0.0403772401055441,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122786,CALD1,-0.1210834338034535,-0.1509383809435182,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184076,UQCR10,-0.120920163250659,-0.0210583096843874,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143162,CREG1,-0.1206685413707381,-0.1115154883049337,fibroblast__colorectum__normal_vs_colorectal_cancer
