pair,gene,gene_name,log2fc,cav_r
neutrophil__breast__normal_vs_breast_cancer,ENSG00000110066,KMT5B,0.0778293491888355,0.0419298361262908
neutrophil__breast__normal_vs_breast_cancer,ENSG00000176386,CDC26,-0.0778271321617032,-0.0739542832809055
neutrophil__breast__normal_vs_breast_cancer,ENSG00000133703,KRAS,-0.0778247917162511,0.0615298902294371
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143919,CAMKMT,-0.0778061088048386,-0.0396866145912473
neutrophil__breast__normal_vs_breast_cancer,ENSG00000245149,RNF139-DT,-0.0778005218929917,0.0038873496532737
neutrophil__breast__normal_vs_breast_cancer,ENSG00000154589,LY96,0.0777803561894524,0.1761993916382014
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198825,INPP5F,-0.0777587911012193,0.0078922662076663
neutrophil__breast__normal_vs_breast_cancer,ENSG00000214013,GANC,0.0777137860082107,-0.0208062316674361
neutrophil__breast__normal_vs_breast_cancer,ENSG00000125458,NT5C,0.0777059071054582,0.0498774463588862
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198019,FCGR1BP,0.077703280085657,0.182449927263102
neutrophil__breast__normal_vs_breast_cancer,ENSG00000095370,SH2D3C,-0.0776970142093162,-0.0687979101821337
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142961,MOB3C,0.0776906141204441,0.1560224509122578
neutrophil__breast__normal_vs_breast_cancer,ENSG00000196705,ZNF431,0.0776823047816551,0.1240546268796118
neutrophil__breast__normal_vs_breast_cancer,ENSG00000181045,SLC26A11,0.0776767443484534,0.0162005656377259
neutrophil__breast__normal_vs_breast_cancer,ENSG00000163611,SPICE1,0.0776763706313278,0.1067395826397951
neutrophil__breast__normal_vs_breast_cancer,ENSG00000089195,TRMT6,0.0775961445718416,-0.0379310832502163
neutrophil__breast__normal_vs_breast_cancer,ENSG00000136938,ANP32B,-0.077565662561221,0.0635075072517909
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168056,LTBP3,0.0775650480357309,-0.0161095224293967
neutrophil__breast__normal_vs_breast_cancer,ENSG00000157483,MYO1E,0.0775262465373582,0.1209075107409316
neutrophil__breast__normal_vs_breast_cancer,ENSG00000128607,KLHDC10,0.0775172923508924,0.0033081314780475
neutrophil__breast__normal_vs_breast_cancer,ENSG00000188921,HACD4,0.0775068518769716,0.163099324703439
neutrophil__breast__normal_vs_breast_cancer,ENSG00000080845,DLGAP4,0.0774760287404808,-0.0545614994770058
neutrophil__breast__normal_vs_breast_cancer,ENSG00000118257,NRP2,0.0773709146971444,0.209652762929906
neutrophil__breast__normal_vs_breast_cancer,ENSG00000082515,MRPL22,0.0773656512833908,0.0471550331383335
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143947,RPS27A,-0.077364618065886,-0.1938092903719849
neutrophil__breast__normal_vs_breast_cancer,ENSG00000139631,CSAD,-0.0773191342708989,0.0186529041258027
neutrophil__breast__normal_vs_breast_cancer,ENSG00000164300,SERINC5,0.0773067087675472,-0.0494735522044502
neutrophil__breast__normal_vs_breast_cancer,ENSG00000181588,MEX3D,-0.0772998899680156,-0.018085854595657
neutrophil__breast__normal_vs_breast_cancer,ENSG00000162434,JAK1,0.0772572328695277,0.0242401328917754
neutrophil__breast__normal_vs_breast_cancer,ENSG00000133460,SLC2A11,0.0772142239815006,0.0602655795971289
neutrophil__breast__normal_vs_breast_cancer,ENSG00000153006,SREK1IP1,0.0772117645146024,0.1852219016540342
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123146,ADGRE5,-0.0771775015048569,-0.0286997356601221
neutrophil__breast__normal_vs_breast_cancer,ENSG00000148358,GPR107,0.0771658694052674,0.0909479766569834
neutrophil__breast__normal_vs_breast_cancer,ENSG00000006451,RALA,-0.0771413725379971,0.0903819081843883
neutrophil__breast__normal_vs_breast_cancer,ENSG00000157326,DHRS4,0.0770738670379991,0.0893082043871472
neutrophil__breast__normal_vs_breast_cancer,ENSG00000105447,GRWD1,0.077052469191082,0.1010120452092007
neutrophil__breast__normal_vs_breast_cancer,ENSG00000158806,NPM2,-0.0770429697872478,-0.0468752017903282
neutrophil__breast__normal_vs_breast_cancer,ENSG00000134748,PRPF38A,0.077026121693981,0.0542335463112473
neutrophil__breast__normal_vs_breast_cancer,ENSG00000034713,GABARAPL2,0.0770212603495966,0.1240280844546759
neutrophil__breast__normal_vs_breast_cancer,ENSG00000261889,ENSG00000261889,-0.0770111325139325,-0.0868379710248112
neutrophil__breast__normal_vs_breast_cancer,ENSG00000111725,PRKAB1,0.0770058850424919,0.0100293322658586
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198146,ZNF770,0.0769924074251577,0.0970820148602694
neutrophil__breast__normal_vs_breast_cancer,ENSG00000162341,TPCN2,0.0769897459148615,0.1363508209392719
neutrophil__breast__normal_vs_breast_cancer,ENSG00000050393,MCUR1,0.076979528686194,0.1228237286791639
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100311,PDGFB,0.0769615035929374,0.0527411360686763
neutrophil__breast__normal_vs_breast_cancer,ENSG00000166164,BRD7,0.0769206534772161,0.0405793695838446
neutrophil__breast__normal_vs_breast_cancer,ENSG00000147421,HMBOX1,0.0769131838119414,0.0334638726495189
neutrophil__breast__normal_vs_breast_cancer,ENSG00000170322,NFRKB,-0.0769059012998406,0.0276752154371691
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197170,PSMD12,0.0769057684841493,0.03323987210319
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115232,ITGA4,0.0768919565990995,0.0091093043978014
neutrophil__breast__normal_vs_breast_cancer,ENSG00000196502,SULT1A1,0.0768403176050317,0.0723351046783159
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101000,PROCR,0.0768297998842764,0.1328839607551605
neutrophil__breast__normal_vs_breast_cancer,ENSG00000182362,YBEY,-0.0768109349947837,0.0346382908663731
neutrophil__breast__normal_vs_breast_cancer,ENSG00000065183,WDR3,0.0768102099821977,0.1423386332004121
neutrophil__breast__normal_vs_breast_cancer,ENSG00000164751,PEX2,0.0767923216722385,-0.0136332335558127
neutrophil__breast__normal_vs_breast_cancer,ENSG00000120053,GOT1,0.0767896023700113,0.0530478233981453
neutrophil__breast__normal_vs_breast_cancer,ENSG00000077380,DYNC1I2,0.0767851381506147,0.1559596263446016
neutrophil__breast__normal_vs_breast_cancer,ENSG00000113048,MRPS27,0.0767590501626328,0.0447057011378881
neutrophil__breast__normal_vs_breast_cancer,ENSG00000135778,NTPCR,-0.0767429499338513,0.0207644659346188
neutrophil__breast__normal_vs_breast_cancer,ENSG00000136270,TBRG4,0.0767416873509826,0.1074644830863124
neutrophil__breast__normal_vs_breast_cancer,ENSG00000127952,STYXL1,0.0767340545444544,0.0710228426836026
neutrophil__breast__normal_vs_breast_cancer,ENSG00000112282,MED23,0.0767166000549512,-0.0261211272754475
neutrophil__breast__normal_vs_breast_cancer,ENSG00000082805,ERC1,0.0766976965179586,0.0433461793378037
neutrophil__breast__normal_vs_breast_cancer,ENSG00000103051,COG4,0.076683916176779,0.1247383001709517
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143033,MTF2,0.0766574062464579,-0.0432058521106643
neutrophil__breast__normal_vs_breast_cancer,ENSG00000112759,SLC29A1,0.0766197491685613,0.2283359746613465
neutrophil__breast__normal_vs_breast_cancer,ENSG00000136273,HUS1,0.0765985681271313,0.0605448442767746
neutrophil__breast__normal_vs_breast_cancer,ENSG00000163444,TMEM183A,-0.0765918872142352,-0.0343828417408074
neutrophil__breast__normal_vs_breast_cancer,ENSG00000116731,PRDM2,-0.0765768386705518,-0.0030295365742177
neutrophil__breast__normal_vs_breast_cancer,ENSG00000232859,LYRM9,-0.0765018197619142,0.0572918243712914
neutrophil__breast__normal_vs_breast_cancer,ENSG00000179151,EDC3,-0.076495344591454,-0.0682422622630254
neutrophil__breast__normal_vs_breast_cancer,ENSG00000133398,MED10,-0.0764824226363324,-0.0132200396711159
neutrophil__breast__normal_vs_breast_cancer,ENSG00000144034,TPRKB,0.0764764673031909,0.0330197540632838
neutrophil__breast__normal_vs_breast_cancer,ENSG00000188342,GTF2F2,0.0764599773505221,0.0902942622616403
neutrophil__breast__normal_vs_breast_cancer,ENSG00000166562,SEC11C,0.0764354763122286,0.0158012945086543
neutrophil__breast__normal_vs_breast_cancer,ENSG00000126264,HCST,0.0764332982895132,-0.0061461179945538
neutrophil__breast__normal_vs_breast_cancer,ENSG00000127328,RAB3IP,-0.0764314576594551,0.0075065223612903
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198961,PJA2,0.0764032557234735,0.1023995020443839
neutrophil__breast__normal_vs_breast_cancer,ENSG00000172845,SP3,-0.0763758914880801,-0.051413523296175
neutrophil__breast__normal_vs_breast_cancer,ENSG00000135698,MPHOSPH6,0.0763720212694736,0.1472132647062671
neutrophil__breast__normal_vs_breast_cancer,ENSG00000196284,SUPT3H,-0.076335898900001,-0.0725747463889402
neutrophil__breast__normal_vs_breast_cancer,ENSG00000111231,GPN3,-0.0763259148592649,-0.0275171979269914
neutrophil__breast__normal_vs_breast_cancer,ENSG00000125910,S1PR4,-0.0762964336761209,-0.1062565165482219
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122218,COPA,-0.0762784922611553,0.025160250416441
neutrophil__breast__normal_vs_breast_cancer,ENSG00000179532,DNHD1,-0.0762765885360433,-0.0354556260703724
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198131,ZNF544,0.0762653948164956,0.07642331588985
neutrophil__breast__normal_vs_breast_cancer,ENSG00000124406,ATP8A1,0.0762199487826892,0.0694839301633162
neutrophil__breast__normal_vs_breast_cancer,ENSG00000214756,CSKMT,0.0761205916675361,-0.0010326726211405
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140406,TLNRD1,0.0761141129300224,0.1113371582709173
neutrophil__breast__normal_vs_breast_cancer,ENSG00000134758,RNF138,0.076056754291723,-0.0225081832300571
neutrophil__breast__normal_vs_breast_cancer,ENSG00000162402,USP24,0.0760537417515227,0.112759797961013
neutrophil__breast__normal_vs_breast_cancer,ENSG00000160226,CFAP410,-0.0760363786367391,0.1697180370373917
neutrophil__breast__normal_vs_breast_cancer,ENSG00000064932,SBNO2,-0.0760178599214374,0.0617536193673382
neutrophil__breast__normal_vs_breast_cancer,ENSG00000008394,MGST1,0.0760108298331683,0.0810819447880962
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100897,DCAF11,-0.0760032820122849,0.0462753222890279
neutrophil__breast__normal_vs_breast_cancer,ENSG00000106608,URGCP,0.0759845708369183,0.0214563696417947
neutrophil__breast__normal_vs_breast_cancer,ENSG00000052126,PLEKHA5,-0.0759721647727917,0.0540588520704685
neutrophil__breast__normal_vs_breast_cancer,ENSG00000158555,GDPD5,-0.0759665693757025,0.0115958825427744
neutrophil__breast__normal_vs_breast_cancer,ENSG00000155366,RHOC,0.0759560204107781,0.116037426076453
neutrophil__breast__normal_vs_breast_cancer,ENSG00000169249,ZRSR2,0.0759272713679244,0.0656389860791284
neutrophil__breast__normal_vs_breast_cancer,ENSG00000164081,TEX264,0.0759164037256713,0.0488353314319092
neutrophil__breast__normal_vs_breast_cancer,ENSG00000074054,CLASP1,-0.0759123123284797,0.009229632204225
neutrophil__breast__normal_vs_breast_cancer,ENSG00000182208,MOB2,-0.0758979215506447,-0.0186162149408161
neutrophil__breast__normal_vs_breast_cancer,ENSG00000186187,ZNRF1,0.0758747283364818,0.0474735378504265
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122034,GTF3A,0.0758600987943006,0.1651064125942422
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122490,SLC66A2,0.075843654751685,0.1821329096529048
neutrophil__breast__normal_vs_breast_cancer,ENSG00000267100,ILF3-DT,-0.0758329969063936,-0.0584178517232411
neutrophil__breast__normal_vs_breast_cancer,ENSG00000213949,ITGA1,-0.0758169856194491,-0.0680975412399358
neutrophil__breast__normal_vs_breast_cancer,ENSG00000145375,AFG2A,0.0757287709650922,0.0707601490145331
neutrophil__breast__normal_vs_breast_cancer,ENSG00000061936,SFSWAP,0.0757165113279628,0.0061141773193171
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115760,BIRC6,-0.0756889374561536,-0.0432281799666882
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140157,NIPA2,0.0756687425646319,0.0675150476529177
neutrophil__breast__normal_vs_breast_cancer,ENSG00000119414,PPP6C,0.0756499307274292,0.1497658605419197
neutrophil__breast__normal_vs_breast_cancer,ENSG00000178104,PDE4DIP,0.0756313750894072,0.0589118291344408
neutrophil__breast__normal_vs_breast_cancer,ENSG00000205307,SAP25,0.075625202471522,0.0826019881912941
neutrophil__breast__normal_vs_breast_cancer,ENSG00000266402,SNHG25,-0.0756075972978877,0.0516702464641823
neutrophil__breast__normal_vs_breast_cancer,ENSG00000130997,POLN,-0.0755977607323333,-0.0044230602424362
neutrophil__breast__normal_vs_breast_cancer,ENSG00000131263,RLIM,0.0755813443463528,-0.0062353171043307
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197019,SERTAD1,0.0755654377030261,0.1534793776979287
neutrophil__breast__normal_vs_breast_cancer,ENSG00000130598,TNNI2,0.075547982510263,0.1099743421756037
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100722,ZC3H14,0.0755275465114285,0.0670343033840608
neutrophil__breast__normal_vs_breast_cancer,ENSG00000132481,TRIM47,0.0755098567015,0.184771281923073
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122643,NT5C3A,-0.0754736518812707,0.0504328951290542
neutrophil__breast__normal_vs_breast_cancer,ENSG00000072274,TFRC,0.0754703116426714,0.1341477233809577
neutrophil__breast__normal_vs_breast_cancer,ENSG00000169446,MMGT1,0.075454574700477,0.0900413814663568
neutrophil__breast__normal_vs_breast_cancer,ENSG00000074964,ARHGEF10L,0.0754529820123511,0.1640425101650237
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171466,ZNF562,0.075451237631926,0.1565367097579323
neutrophil__breast__normal_vs_breast_cancer,ENSG00000159131,GART,0.0754426853370245,0.028416894069124
neutrophil__breast__normal_vs_breast_cancer,ENSG00000211456,SACM1L,0.075429309844196,0.0086478310734822
neutrophil__breast__normal_vs_breast_cancer,ENSG00000080802,CNOT4,-0.0754280828729007,-0.0245499415661516
neutrophil__breast__normal_vs_breast_cancer,ENSG00000006756,ARSD,0.0754223717663921,0.1916985517253098
neutrophil__breast__normal_vs_breast_cancer,ENSG00000080608,PUM3,0.0754146983932027,0.0872925157741226
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123609,NMI,-0.0754109698348488,0.0462259808033343
neutrophil__breast__normal_vs_breast_cancer,ENSG00000117632,STMN1,0.0754078733791591,0.2127186501285696
neutrophil__breast__normal_vs_breast_cancer,ENSG00000241258,CRCP,0.0753798888703696,0.0396172145667315
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142655,PEX14,-0.0753665658147366,0.0205219137119827
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123124,WWP1,-0.0753638854997501,-0.1101435566480642
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198276,UCKL1,-0.075336720920104,-0.04241300890497
neutrophil__breast__normal_vs_breast_cancer,ENSG00000169105,CHST14,0.0752695689241587,0.1167010136314265
neutrophil__breast__normal_vs_breast_cancer,ENSG00000133706,LARS1,0.0752535916279665,-0.0005625169426254
neutrophil__breast__normal_vs_breast_cancer,ENSG00000157216,SSBP3,0.0752093718753832,0.0134993441344449
neutrophil__breast__normal_vs_breast_cancer,ENSG00000112200,ZNF451,-0.0751754140256277,0.0364137486249726
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204842,ATXN2,0.0751630107150023,0.0578177669704673
neutrophil__breast__normal_vs_breast_cancer,ENSG00000152684,PELO,-0.0751442203598984,-0.0247769708693562
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101166,PRELID3B,-0.0751197314156924,0.0591747764871315
neutrophil__breast__normal_vs_breast_cancer,ENSG00000109787,KLF3,0.0751094565076309,0.0468734283906128
neutrophil__breast__normal_vs_breast_cancer,ENSG00000249242,TMEM150C,-0.0750627928008792,0.0546788027716909
neutrophil__breast__normal_vs_breast_cancer,ENSG00000139613,SMARCC2,0.0750627859344707,0.1167714579175618
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122547,EEPD1,0.0750598484567552,0.0382519816645263
neutrophil__breast__normal_vs_breast_cancer,ENSG00000091483,FH,0.0750161753377981,0.0898764806241094
neutrophil__breast__normal_vs_breast_cancer,ENSG00000119686,FLVCR2,0.075014190288474,0.1504830806940494
neutrophil__breast__normal_vs_breast_cancer,ENSG00000167766,ZNF83,0.0750073037738644,0.06467653223541
neutrophil__breast__normal_vs_breast_cancer,ENSG00000111537,IFNG,-0.0750052320217294,-0.0090694772924704
neutrophil__breast__normal_vs_breast_cancer,ENSG00000184470,TXNRD2,0.0749898140424392,0.0079559014654924
neutrophil__breast__normal_vs_breast_cancer,ENSG00000130695,CEP85,-0.0749525277530069,0.0072401670625588
neutrophil__breast__normal_vs_breast_cancer,ENSG00000108826,MRPL27,-0.0749368581864397,0.0540673504861428
neutrophil__breast__normal_vs_breast_cancer,ENSG00000118564,FBXL5,-0.0749363997596033,-0.0554266582270296
neutrophil__breast__normal_vs_breast_cancer,ENSG00000185122,HSF1,0.0749095435426635,0.0953506463979729
neutrophil__breast__normal_vs_breast_cancer,ENSG00000075826,SEC31B,-0.0748740558611777,-0.0518136114042159
neutrophil__breast__normal_vs_breast_cancer,ENSG00000099204,ABLIM1,0.0748015108085461,-0.0282303816691806
neutrophil__breast__normal_vs_breast_cancer,ENSG00000152315,KCNK13,0.0747934801556614,0.1578909081707219
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123349,PFDN5,0.0747831343635638,0.0666660453824144
neutrophil__breast__normal_vs_breast_cancer,ENSG00000114388,NPRL2,-0.0747602776972472,0.0151986165861982
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197147,LRRC8B,0.0747548111494418,0.0156005546167776
neutrophil__breast__normal_vs_breast_cancer,ENSG00000152404,CWF19L2,-0.0747439290484714,0.0077985250052982
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115840,SLC25A12,0.0747396108429964,0.041324450774637
neutrophil__breast__normal_vs_breast_cancer,ENSG00000064886,CHI3L2,0.074736342591698,0.0880092512748719
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101247,NDUFAF5,-0.0747349639262828,0.0132888399965251
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197586,ENTPD6,0.074725480006022,0.1216718144129013
neutrophil__breast__normal_vs_breast_cancer,ENSG00000147419,CCDC25,0.0747185309055306,0.0235711758562038
neutrophil__breast__normal_vs_breast_cancer,ENSG00000131236,CAP1,0.0747070046563183,0.2509336787275153
neutrophil__breast__normal_vs_breast_cancer,ENSG00000167733,HSD11B1L,-0.0746961743516415,-0.1012880448276756
neutrophil__breast__normal_vs_breast_cancer,ENSG00000145782,ATG12,-0.0746929783094868,0.0574978634185119
neutrophil__breast__normal_vs_breast_cancer,ENSG00000160949,TONSL,-0.0746834874548061,-0.090806384499871
neutrophil__breast__normal_vs_breast_cancer,ENSG00000138496,PARP9,0.0746570789083622,0.1126059923035893
neutrophil__breast__normal_vs_breast_cancer,ENSG00000159445,THEM4,-0.0746243891059442,-0.0810180128400996
neutrophil__breast__normal_vs_breast_cancer,ENSG00000173933,RBM4,0.0746075051982505,0.0558589056755382
neutrophil__breast__normal_vs_breast_cancer,ENSG00000136104,RNASEH2B,-0.0745956849903609,0.0251067396184994
