pair,gene,gene_name,r,rank,l2_score,expr_scaled
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.8604,0.9559629
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.5806,0.9158753
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.6193,0.9512322
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.9605,0.7017329
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.2139,0.8809774
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.5166,0.9810843
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.2354,0.91347694
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.8515,0.8615331
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.4311,0.8973652
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.0115,0.92408997
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.4945,0.57231915
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.818,0.7260267
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.3874,0.9295391
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.3496,0.79791826
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.114,0.75785094
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.9654,0.8192719
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,8.2336,0.9275907
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.5648,0.49504453
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.978,0.68390024
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.2157,1.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.8683,0.8702872
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.0541,1.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.6998,0.99259025
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.6635,0.9897572
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.8882,0.75996006
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.8694,0.74819803
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.7731,0.9493037
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.2718,0.9622447
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.7548,0.7770976
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.0159,0.8088027
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,7.0609,0.9713633
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.0758,0.93839383
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.5287,0.9784547
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.7007,0.9746772
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.6698,0.85562694
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.019,0.41040814
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.5719,0.34392327
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.0125,0.68564034
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.1104,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.846,0.39948127
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.9322,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.4461,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.2599,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.0489,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.4434,0.43213567
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.144,0.33178368
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.668,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.3034,0.4268391
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.8001,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.8887,0.34139153
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.856,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.1035,0.72461766
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.3111,0.5676514
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.2197,0.7211908
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.9791,0.77850103
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.2781,0.79998344
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.4467,0.82617706
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.5889,0.70620316
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.7226,0.9296317
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.4543,0.8208558
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.4572,0.6247107
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.2054,0.8630239
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.2209,0.59124255
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,6.3111,0.5308583
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,5.724,0.8841551
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,3.2771,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204287,HLA-DRA,0.766139174253121,0,4.1777,0.24508932
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.7527,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.2814,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.2203,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.7117,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.7541,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.9788,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,-1.3005,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.9464,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.8532,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.2859,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.6879,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.1061,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.1652,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.0651,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,-1.6203,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,-2.2766,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,-4.1045,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,-1.8771,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.2523,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.7558,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.9116,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.0583,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.1986,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.4303,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.9305,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.15,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.6869,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.2462,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.6699,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.9819,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.1444,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.6628,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.5922,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.2176,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.0792,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.9736,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.642,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.1233,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.784,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3596,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.3569,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.8226,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.1994,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.138,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.2099,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.4557,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.1992,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.6358,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3798,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.2092,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.29,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.7484,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.6845,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.4563,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.5026,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.9419,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.2621,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.7908,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.0488,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.0842,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.5552,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.4228,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.6568,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.5767,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.6789,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3868,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.5903,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.9204,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.6137,0.79800326
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.1615,0.6548117
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.6438,0.801349
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,8.0401,0.8188304
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.6538,0.78577286
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.2224,0.9249307
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.2483,0.9378348
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.1697,0.9086378
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.3127,0.7665642
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.662,0.9169564
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.3778,0.78084207
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.8594,0.78856957
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.8333,0.99796194
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.9251,0.9283949
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.9118,0.9354463
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.3179,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.4863,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.2109,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.8783,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.5427,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.8,0.60102946
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.1603,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.1641,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.9111,0.24104097
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.6605,0.5628674
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.9794,0.48677975
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.6008,0.6253033
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.1052,0.46435186
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,7.096,0.5663662
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.7003,0.71138275
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.1747,0.6781419
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.6696,0.47866222
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,6.5089,0.50762856
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.9781,0.7605254
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.2811,0.66160923
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.6292,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,5.1281,0.5402135
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.232,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.5187,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3976,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.311,0.55378026
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.963,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.2833,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.0119,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.6696,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.8977,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.4771,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.7008,0.37360156
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.3203,0.63794553
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.7942,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.6669,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.2229,0.41403994
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.2542,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.6016,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.0049,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,1.9728,0.5970831
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.1891,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3866,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.6698,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.358,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.1683,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.4858,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.1256,0.48135284
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.0565,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.451,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,4.5901,0.19618326
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.2478,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.3259,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.5955,0.4382822
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.439,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.3119,0.41457447
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,2.4482,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,0.8165,0.0
neutrophil__breast__normal_vs_breast_cancer,ENSG00000231389,HLA-DPA1,0.7322931855494086,1,3.7217,0.0
