pair,l2_score,is_baseline
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4995,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.0066,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8493,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9849,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2196,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.7209,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5665,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3002,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.797,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.7252,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5362,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6097,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.7767,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3536,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5117,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7391,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6319,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4851,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-1.2655,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7198,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4498,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.292,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.3937,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.2796,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3393,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1598,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8362,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8459,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8481,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2395,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.0626,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1493,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4868,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.7134,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.5195,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9066,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2845,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5343,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.6548,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6478,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9786,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4364,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6294,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.3025,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4473,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1921,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.7131,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6101,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6352,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.103,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.081,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.417,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6414,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.1447,False
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.0926,False
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.2894,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9416,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4554,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2465,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5636,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.7829,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6523,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.7389,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2175,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4575,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.0604,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8922,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.6105,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.7544,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6685,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0332,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0158,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2379,False
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.0407,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4915,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5705,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1329,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.691,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0708,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6621,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6606,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1215,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6128,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3122,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3111,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9754,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4798,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2575,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6666,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.817,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6942,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6508,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.4944,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3425,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.7231,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.7919,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7899,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.46,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.6444,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2692,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5985,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0716,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.562,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6812,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5422,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9216,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0364,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8686,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8362,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2745,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.0185,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2924,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2549,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2675,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2762,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3384,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1932,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6369,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8752,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.6913,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4762,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.718,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2974,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.5645,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4179,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9252,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8773,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.1593,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9051,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5293,True
fibroblast__colorectum__normal_vs_colorectal_cancer,4.2158,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9674,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.356,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2265,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-2.2341,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.1192,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.5704,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.583,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.311,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8391,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1288,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.6059,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.86,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.1525,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8418,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.6549,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8626,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5823,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.0561,True
fibroblast__colorectum__normal_vs_colorectal_cancer,3.4674,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.3826,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5807,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3275,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2117,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.1667,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.144,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.8042,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5636,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0334,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4738,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9729,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.3007,False
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.5688,False
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.1072,True
fibroblast__colorectum__normal_vs_colorectal_cancer,3.6541,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.28,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5736,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9878,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2176,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1104,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8604,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2183,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5625,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2057,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.3826,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3441,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.5452,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2483,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.5313,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5752,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3973,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4066,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5481,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.343,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5678,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1014,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.2556,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8692,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.4262,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3777,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6644,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5715,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0747,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5728,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9203,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8248,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.75,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2574,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9769,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.4944,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.0743,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8514,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9632,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2836,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.3371,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7767,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.3971,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.8262,True
fibroblast__colorectum__normal_vs_colorectal_cancer,3.0753,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.5968,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.137,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7836,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9425,False
fibroblast__colorectum__normal_vs_colorectal_cancer,3.0361,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.8198,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3134,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.6699,False
fibroblast__colorectum__normal_vs_colorectal_cancer,2.4117,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5097,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7847,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2965,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.2724,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2765,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.7632,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.9666,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2527,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0237,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.5714,True
fibroblast__colorectum__normal_vs_colorectal_cancer,2.4054,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.9944,False
fibroblast__colorectum__normal_vs_colorectal_cancer,0.2225,True
fibroblast__colorectum__normal_vs_colorectal_cancer,-0.775,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.6472,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.205,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1916,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.3012,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.2094,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.467,False
fibroblast__colorectum__normal_vs_colorectal_cancer,1.1894,True
fibroblast__colorectum__normal_vs_colorectal_cancer,0.611,True
fibroblast__colorectum__normal_vs_colorectal_cancer,1.0354,False
