label,cav_score,llr
negative,0.1249,-9.8953
negative,-0.4033,-12.5123
negative,-0.5249,-13.1310
negative,0.4221,-8.4722
negative,1.4620,-3.7776
negative,2.1091,-1.0785
negative,0.2444,-9.3186
negative,0.7342,-7.0171
negative,0.2933,-9.0844
negative,0.5992,-7.6416
negative,0.3398,-8.8628
negative,0.1803,-9.6273
negative,1.4454,0.4893
negative,1.6092,0.9477
negative,1.3380,0.1784
negative,2.3947,2.8812
negative,0.4057,-2.8627
negative,-1.0874,-9.0163
negative,-0.0482,-4.5663
negative,0.1246,-3.9005
negative,0.0756,-4.0874
negative,0.4829,-2.5877
negative,0.9676,-0.9561
negative,0.1957,-3.6328
negative,0.0063,-4.3543
negative,-0.1849,-5.1080
negative,1.6786,1.1361
negative,1.0251,-0.7736
negative,2.1072,2.2242
negative,-0.2797,-5.4913
negative,0.3615,-3.0223
negative,0.0526,-4.1755
negative,-0.1030,-4.7821
negative,0.4374,-2.7494
negative,0.4177,-2.8198
negative,0.3685,-2.9969
negative,-0.1120,-4.8176
negative,0.7137,-1.7902
negative,0.8889,-1.2096
negative,1.0574,-0.6721
negative,-0.8320,-7.8516
negative,-0.5538,-6.6359
negative,0.3738,-2.9778
negative,1.3752,0.2871
negative,0.4373,-2.7499
negative,1.6302,1.0049
negative,0.2555,-3.4106
negative,0.7320,-1.7283
negative,-0.7740,-7.5936
negative,-0.4575,-6.2278
negative,-2.3319,-15.3520
negative,-0.2856,-5.5155
negative,-1.0637,-8.9064
negative,-0.8993,-8.1540
negative,-0.0154,-4.4384
negative,-0.6430,-7.0196
negative,-0.9037,-8.1739
negative,0.2462,-3.4448
negative,-1.7555,-12.2812
negative,-0.1790,-5.0844
negative,0.3990,-2.8870
negative,0.9279,-1.0836
negative,0.6520,-3.8005
negative,0.8987,-2.4785
negative,0.5406,-4.4533
negative,-1.1431,-18.5352
negative,1.1319,-1.3855
negative,0.5619,-4.3257
negative,1.0338,-1.8267
negative,1.2552,-0.8686
negative,2.2813,1.7854
negative,2.3110,1.8184
negative,0.3886,-5.3997
negative,0.3301,-5.7812
negative,1.1256,-1.4131
negative,-0.2224,-9.8540
negative,-1.5211,-22.7848
negative,1.1508,-1.3036
negative,1.7963,0.8973
negative,-2.1686,-30.9903
negative,1.6967,0.6336
negative,0.6953,-3.5564
negative,0.8169,-2.8985
negative,0.9130,-2.4076
negative,1.7073,0.6629
negative,-0.9979,-17.0087
negative,-0.4206,-11.5232
negative,1.1302,-1.3927
negative,-0.6764,-13.8390
negative,1.3190,-0.6179
negative,0.4532,-4.9896
negative,0.4449,-5.0417
negative,-0.2384,-9.9854
negative,-2.1985,-31.3985
negative,-0.1688,-9.4221
negative,-4.7313,-74.9513
negative,-4.5028,-70.2859
negative,1.9098,1.1639
negative,1.7004,0.6440
negative,2.1601,1.6250
negative,0.8482,-8.0665
negative,0.0556,-14.4780
negative,-0.1188,-16.0463
negative,0.6080,-9.8855
negative,1.9001,-1.3696
negative,1.0588,-6.5605
negative,-0.3201,-17.9265
negative,1.2625,-5.1825
negative,-1.3550,-28.7899
negative,1.1396,-6.0043
negative,1.2639,-5.1734
negative,0.2866,-12.4881
negative,0.3030,-12.3506
negative,0.7814,-8.5619
negative,1.2950,-4.9694
negative,1.2571,-5.2181
negative,0.9736,-7.1597
negative,1.9458,-1.1258
negative,2.0910,-0.3762
negative,-1.6517,-32.2744
negative,1.2648,-5.1673
negative,0.4013,-11.5375
negative,0.2748,-12.5878
negative,0.7532,-8.7732
negative,1.0932,-6.3222
negative,1.0950,-6.3096
negative,1.0374,-6.7095
negative,0.8544,-8.0207
negative,1.0436,-6.6660
negative,0.4923,-10.8006
negative,-1.3164,-28.3492
negative,2.2161,0.2385
negative,-0.1330,-16.1765
negative,2.2465,0.3830
negative,0.6460,-9.5907
negative,1.9558,-1.0729
negative,-0.5030,-19.7008
negative,0.1747,-13.4398
negative,-0.1174,-7.4644
negative,2.0427,0.0955
negative,1.1787,-2.6605
negative,1.8632,-0.4479
negative,0.5361,-4.9417
negative,-0.2768,-8.1106
negative,-2.2468,-17.1002
negative,0.0532,-6.7862
negative,1.8884,-0.3707
negative,0.4303,-5.3363
negative,0.9800,-3.3449
negative,0.0844,-6.6636
negative,1.6257,-1.1903
negative,0.4463,-5.2763
negative,1.6465,-1.1241
negative,0.7945,-4.0007
negative,1.5578,-1.4074
negative,-1.0499,-11.4170
negative,-2.0723,-16.2290
negative,-0.0241,-7.0917
negative,0.5475,-4.8998
negative,0.0140,-6.9407
negative,0.1446,-6.4282
negative,1.6439,0.5198
negative,-1.1953,-4.0380
negative,-3.1590,-8.7736
negative,1.1256,-0.1104
negative,2.0982,0.9979
negative,1.5735,0.4395
negative,2.5704,1.4215
negative,-2.1150,-6.0947
negative,-0.5784,-2.8175
negative,0.3169,-1.2737
negative,0.7655,-0.6012
negative,0.1939,-1.4697
negative,1.4017,0.2365
negative,1.6176,0.4900
negative,-0.9475,-3.5324
negative,-0.1365,-2.0220
negative,0.8327,-0.5063
negative,-1.8657,-5.5091
negative,2.4635,0.7697
negative,0.1067,-2.4803
negative,0.0045,-2.6187
negative,0.8382,-1.4839
negative,0.5469,-1.8820
negative,0.2261,-2.3184
negative,0.0585,-2.5455
negative,-0.6498,-3.4992
negative,-0.0084,-2.6360
negative,-1.1743,-4.1988
negative,-2.8936,-6.4522
negative,1.1356,-1.0755
negative,-0.1581,-2.8382
negative,3.1268,1.7049
negative,-0.1484,-2.8252
negative,-3.8807,-7.7184
negative,0.5413,-4.2964
negative,-0.9159,-8.6422
negative,1.8374,-1.0041
negative,0.3460,-4.8393
negative,-2.5983,-14.5073
negative,2.0366,-0.5459
negative,2.4645,0.3953
negative,1.6963,-1.3364
negative,1.1292,-2.7361
negative,-0.0167,-5.8799
negative,1.1952,-2.5680
negative,-2.6863,-14.8392
negative,-0.7059,-7.9737
negative,1.3344,-2.2176
negative,-1.0575,-9.1006
negative,1.2421,-2.4493
negative,1.8653,-0.9390
negative,-0.6671,-7.8518
negative,-1.2271,-9.6584
negative,1.1496,-0.5523
negative,1.6983,0.8886
negative,1.7679,1.0209
negative,0.8582,-1.6046
negative,1.6771,0.8459
negative,-1.1244,-14.0488
negative,-2.1135,-23.7026
negative,1.7131,0.9177
negative,2.2305,1.6119
negative,1.0496,-0.8910
negative,2.6852,1.7038
negative,2.0076,1.3897
negative,0.7638,-1.9882
negative,0.1066,-5.2379
negative,1.0015,-1.0624
negative,1.5506,0.5701
negative,0.8558,-1.6142
negative,0.6233,-2.5978
negative,0.4295,-3.5146
negative,0.3764,-3.7812
negative,1.9066,1.2507
negative,-1.3559,-16.1029
negative,1.3065,-0.0684
negative,1.2861,-0.1279
negative,1.3682,0.1064
negative,-0.8723,-11.9550
negative,1.5470,0.5617
negative,0.5668,-2.8560
negative,2.0213,1.4067
negative,0.9805,-1.1389
negative,-0.5224,-9.2957
negative,2.2631,1.6346
negative,0.7129,-2.2037
negative,1.0205,-0.9940
negative,0.5575,-2.8991
negative,-0.6436,-10.1845
negative,0.2784,-4.2902
negative,-0.5259,-9.3210
negative,-0.2678,-7.5417
negative,0.5773,-2.8074
negative,0.8663,-1.5727
negative,-0.3590,-8.1524
negative,-0.9340,-12.4536
negative,1.3039,-0.0757
negative,0.9386,-1.2944
negative,-0.1113,-6.5386
negative,0.7500,-1.0999
negative,0.1227,-2.8441
negative,-0.2169,-3.9353
negative,0.2949,-2.3303
negative,0.5376,-1.6511
negative,2.1105,1.4722
negative,1.6975,0.8666
negative,1.8810,1.1545
negative,2.6914,2.0656
negative,0.1083,-2.8882
negative,1.2633,0.0651
negative,-0.3804,-4.4975
negative,0.0731,-2.9972
negative,1.4471,0.4251
negative,0.5513,-1.6143
negative,1.8816,1.1553
negative,-0.5000,-4.9237
negative,-0.4152,-4.6203
negative,-2.4320,-13.5860
negative,1.8227,1.0664
negative,1.6049,0.7098
negative,2.0261,1.3609
negative,1.3517,0.2420
negative,0.0011,-3.2228
negative,2.0231,1.3567
negative,-0.0130,-3.2678
negative,0.6590,-1.3311
negative,0.0129,-3.1856
negative,0.7393,-1.1266
negative,-2.6783,-14.9305
negative,-0.4545,-4.7602
negative,-0.5675,-5.1702
negative,0.0919,-2.9389
negative,0.3929,-2.0496
negative,-0.1062,-3.5682
negative,1.4914,0.5072
negative,1.2606,0.0597
negative,0.3641,-2.1312
negative,2.0844,1.4384
negative,-0.6346,-5.4192
negative,-0.7416,-5.8244
negative,-1.0734,-7.1460
negative,-0.3515,-4.3962
negative,0.3273,-2.2364
negative,0.7372,-1.1321
negative,-1.7386,-10.0930
negative,-0.9541,-6.6595
negative,0.0874,-2.9527
negative,0.2166,-3.9391
negative,1.2765,-0.6976
negative,0.8599,-1.8537
negative,1.0327,-1.3558
negative,1.9700,0.8883
negative,1.5372,-0.0517
negative,-2.0104,-13.9694
negative,-2.0000,-13.9124
negative,2.5806,1.9344
negative,0.2733,-3.7406
negative,0.0298,-4.6128
negative,2.7506,2.1674
negative,-0.0207,-4.8002
negative,2.5871,1.9438
negative,1.2897,-0.6636
negative,0.7990,-2.0357
negative,0.5254,-2.8926
negative,0.0471,-4.5491
negative,0.5745,-2.7340
negative,0.7739,-2.1114
negative,0.4092,-3.2765
negative,-0.1913,-5.4496
negative,-0.1222,-5.1836
negative,-0.6232,-7.2089
negative,-1.3245,-10.4151
negative,0.0902,-4.3916
negative,1.4768,-0.1960
negative,-1.3831,-10.7027
negative,-1.1115,-9.3958
negative,1.3212,-1.0925
negative,1.3497,-0.9792
negative,1.3147,-1.1185
negative,-0.6281,-13.5211
negative,0.9378,-2.8052
negative,1.1027,-2.0247
negative,0.9156,-2.9153
negative,1.4255,-0.6883
negative,-2.0947,-28.9781
negative,1.8585,0.7051
negative,1.8635,0.7187
negative,0.2027,-7.0914
negative,2.3076,1.6676
negative,1.3725,-0.8904
negative,1.9699,0.9897
negative,1.9584,0.9618
negative,0.1447,-7.4857
negative,1.7435,0.3796
negative,1.1731,-1.7116
negative,0.3723,-5.9853
negative,1.9880,1.0331
negative,-0.9721,-16.6762
negative,0.8948,-3.0195
negative,0.5906,-4.6652
negative,1.6713,0.1586
negative,0.3644,-6.0355
negative,0.3054,-6.4132
negative,0.9197,-2.8951
negative,0.2418,-6.8304
negative,-1.6274,-23.4845
negative,-1.5163,-22.2558
negative,1.9017,0.8190
negative,-0.9247,-16.2243
negative,-2.1020,-29.0684
negative,0.3707,-5.9959
negative,0.2419,-6.8293
negative,0.4697,-5.3822
negative,1.0437,-2.2963
negative,-0.1180,-9.3740
negative,1.9070,0.8327
negative,1.6277,0.0192
negative,1.3190,-1.1011
negative,1.7043,0.2612
negative,0.9468,-4.8353
negative,-0.1725,-14.7991
negative,1.5677,-0.9655
negative,1.1196,-3.6395
negative,-0.2601,-15.7402
negative,2.2004,1.7605
negative,0.1093,-11.9282
negative,1.2805,-2.6085
negative,0.9034,-5.1497
negative,1.2730,-2.6546
negative,0.4970,-8.3773
negative,0.4667,-8.6379
negative,0.9262,-4.9838
negative,0.5929,-7.5698
negative,0.5130,-8.2401
negative,1.8031,0.1921
negative,2.2071,1.7829
negative,1.4213,-1.7715
negative,0.3488,-9.6803
negative,1.1636,-3.3496
negative,1.6232,-0.6775
negative,-0.3237,-16.4394
negative,-0.4847,-18.2640
negative,1.5618,-0.9969
negative,0.1238,-11.7868
negative,0.6899,-6.7821
negative,-0.5663,-19.2185
negative,1.6982,-0.3028
negative,0.0309,-12.7018
negative,2.2956,2.0643
negative,0.2328,-10.7466
negative,0.5879,-7.6112
negative,0.2510,-10.5769
negative,0.5915,-7.5812
negative,0.5167,-8.2092
negative,0.5029,-8.3263
negative,0.2239,-10.8305
negative,0.2608,-10.4854
negative,0.9832,-4.5758
negative,1.0244,-4.2867
negative,0.4689,-8.6192
negative,1.8362,0.3415
negative,1.3970,-1.9116
negative,1.5841,-0.8795
negative,0.4697,-8.6123
negative,-0.4472,-17.8313
negative,0.5094,-8.2707
negative,1.2581,-2.7470
negative,0.4448,-8.8285
negative,-1.1151,-26.1720
negative,-0.0220,-13.2355
negative,1.9022,0.6285
negative,-2.0146,-39.5672
negative,-2.0890,-40.7859
negative,0.4258,-8.9944
negative,1.9145,0.6809
negative,1.2233,-2.9658
negative,0.4115,-9.1201
negative,1.9320,0.7540
negative,-0.0805,-13.8349
negative,-0.9630,-24.1513
negative,-1.2357,-27.8227
negative,0.0914,-12.1030
negative,-0.5873,-4.7379
negative,0.5295,-2.5354
negative,1.4384,-0.4126
negative,-0.7464,-5.0152
negative,-0.2372,-4.0956
negative,-1.3336,-5.9601
negative,2.9880,3.8900
negative,-1.3566,-5.9947
negative,1.0934,-1.2534
negative,0.1008,-3.4338
negative,-0.1516,-3.9319
negative,0.1590,-3.3157
negative,0.1720,-3.2892
negative,0.0920,-3.4517
negative,-0.4032,-4.4057
negative,-0.3353,-4.2801
negative,-0.0486,-3.7313
negative,1.7669,0.2986
negative,2.0064,0.6543
negative,1.7640,0.2938
negative,1.8566,0.4386
negative,0.2273,-3.3648
negative,0.7586,-1.8313
negative,2.2592,0.9671
negative,0.4753,-2.6136
negative,1.4379,-0.2841
negative,-2.4127,-15.1920
negative,1.7687,0.3014
negative,0.7710,-1.7989
negative,1.2377,-0.6918
negative,1.7669,0.2986
negative,1.8237,0.3881
negative,0.0472,-3.9488
negative,2.0373,0.6960
negative,2.5297,1.2308
negative,1.2485,-0.6688
negative,-0.1891,-4.7646
negative,1.1735,-0.8311
negative,-0.4420,-5.7004
negative,1.7496,0.2706
negative,3.1165,1.5499
negative,2.5798,1.2716
negative,2.6367,1.3148
negative,0.7651,-1.8141
negative,2.2962,1.0076
negative,-0.4346,-5.6720
negative,0.6961,-1.9969
negative,1.6662,0.1318
negative,2.3339,1.0474
negative,-2.4924,-15.6577
negative,2.8346,1.4398
negative,-0.1040,-4.4646
negative,1.4515,-0.2578
negative,-0.0401,-4.2437
negative,1.3200,-0.5194
negative,-3.6678,-23.2717
negative,1.5641,-0.0477
negative,0.3954,-2.8488
negative,0.3642,-2.9425
negative,0.2376,-3.3322
negative,-0.3700,-5.4274
negative,-0.3282,-5.2713
negative,-0.2468,-4.9725
negative,-0.2855,-5.1136
negative,1.8010,-0.8025
negative,-0.1395,-7.7044
negative,1.0985,-3.1582
negative,1.6981,-1.1375
negative,1.0519,-3.3203
negative,0.6529,-4.7365
negative,-0.0500,-7.3590
negative,0.8778,-3.9317
negative,2.6610,1.8604
negative,1.3787,-2.1992
negative,1.4828,-1.8494
negative,2.1411,0.2797
negative,1.6077,-1.4346
negative,0.2633,-6.1700
negative,-0.0850,-7.4938
negative,-0.3503,-8.5289
negative,0.9370,-3.7226
negative,0.2222,-6.3240
negative,1.6743,-1.2152
negative,1.2929,-2.4901
negative,1.3392,-2.3328
negative,1.3246,-2.3823
negative,-0.7325,-10.0605
negative,1.9296,-0.3890
negative,-0.8038,-10.3519
negative,1.8601,-0.6116
negative,-1.3728,-12.7346
negative,1.0788,-3.2266
negative,1.2479,-2.6435
negative,1.2611,-2.5986
negative,-0.6427,-9.6966
negative,-0.1075,-7.5808
negative,-0.1728,-7.8336
negative,0.4340,-5.5356
negative,0.3470,-5.8579
negative,1.3617,-0.5010
negative,0.8383,-1.2021
negative,0.6674,-1.4374
negative,-3.9197,-8.9239
negative,-2.3223,-6.0608
negative,2.9132,1.4047
negative,1.5346,-0.2758
negative,1.1171,-0.8250
negative,1.2765,-0.6131
negative,0.6072,-1.5211
negative,-1.1767,-4.1759
negative,-0.2463,-2.7486
negative,-0.1146,-2.5541
negative,0.6993,-1.3933
negative,0.6296,-1.4900
negative,-0.6958,-3.4266
negative,1.0592,-0.9027
negative,4.0962,2.6843
negative,-0.4939,-3.1194
negative,1.1641,-0.7623
negative,0.3409,-1.8957
negative,-0.4042,-2.9844
negative,0.6533,-1.4570
negative,-0.0391,-2.4434
negative,0.7310,-1.3495
negative,0.8408,-1.1988
negative,1.0522,-0.9121
negative,1.5953,-0.1975
negative,1.1534,-0.7765
negative,1.7618,0.0151
negative,2.3172,0.7032
negative,0.8528,-1.1823
negative,1.9295,0.2264
negative,1.5154,-0.3007
negative,-0.8864,-3.7206
negative,1.9943,0.3071
negative,-0.9321,-3.7916
negative,1.5020,-0.3180
negative,0.8188,-53.4772
negative,0.6515,-59.8138
negative,0.4075,-69.5771
negative,0.2266,-77.2086
negative,0.2209,-77.4568
negative,0.9488,-48.7511
negative,-0.0016,-87.3196
negative,-2.3562,-223.0592
negative,-1.0493,-140.6500
negative,0.7002,-57.9384
negative,0.6423,-60.1709
negative,0.3094,-73.6740
negative,0.9439,-48.9281
negative,0.2627,-75.6571
negative,-0.2848,-100.6172
negative,-0.4987,-111.2122
negative,0.2388,-76.6826
negative,1.0734,-44.3882
negative,0.8046,-19.5233
negative,-0.4378,-33.2438
negative,-0.3371,-32.0656
negative,1.4520,-13.0816
negative,-1.3703,-44.7153
negative,0.7593,-19.9919
negative,-1.0917,-41.1827
negative,-1.7839,-50.1260
negative,-3.4426,-73.8150
negative,-1.6339,-48.1419
negative,-0.6793,-36.1180
negative,0.3401,-24.4442
negative,1.5355,-12.2860
negative,0.3639,-24.1850
negative,0.2148,-25.8133
negative,0.6722,-20.8999
negative,0.8050,-19.5187
negative,-0.2217,-30.7287
negative,-0.9820,-39.8169
negative,-0.5830,-34.9638
negative,0.3085,-24.7875
negative,-0.3420,-32.1226
negative,-0.5882,-35.0260
negative,-0.5569,-34.6523
negative,-0.5340,-34.3804
negative,0.2950,-24.9346
negative,-0.0606,-28.8889
negative,1.0275,-17.2508
negative,1.3221,-14.3352
negative,-0.8331,-37.9842
negative,-1.1698,-42.1640
negative,-0.3090,-31.7384
negative,-1.0391,-40.5254
negative,-0.6080,-35.2619
negative,0.6148,-21.5037
negative,0.1028,-26.6814
negative,1.1270,-16.3396
negative,1.1479,-16.1445
negative,0.0973,-26.7403
negative,1.9587,-9.0737
negative,0.4498,-23.0053
negative,0.8244,-19.2351
negative,-0.7796,-36.8245
negative,-0.8641,-37.8568
negative,1.7667,-10.6613
negative,1.2118,-15.5520
negative,0.9280,-18.2285
negative,2.6065,-4.1185
negative,1.0354,-17.2020
negative,1.0568,-16.9993
negative,-1.5262,-46.2998
negative,1.2387,-15.3046
negative,0.7511,-19.9560
negative,2.4674,-5.1307
negative,0.5282,-22.1990
negative,1.6541,-5.9275
negative,0.8565,-11.8665
negative,0.8536,-11.8908
negative,1.9074,-4.3059
negative,-3.5123,-66.8780
negative,-0.3781,-23.5597
negative,-1.2960,-34.2196
negative,2.1068,-3.1197
negative,-3.4911,-66.5198
negative,-0.3774,-23.5521
negative,0.4970,-14.9585
negative,0.5283,-14.6787
negative,-0.9161,-29.6043
negative,1.1588,-9.4667
negative,-0.2974,-22.7024
negative,3.3705,2.5572
negative,-0.0868,-20.5272
negative,1.0745,-10.1178
negative,0.8116,-12.2389
negative,0.3867,-15.9585
negative,-1.4234,-35.8320
negative,1.7151,-5.5251
negative,1.3553,-8.0042
negative,1.3541,-8.0125
negative,-1.2719,-33.9184
negative,1.1618,-9.4439
negative,0.8629,-11.8139
negative,-0.3423,-23.1776
negative,0.1956,-17.7488
negative,0.8294,-12.0911
negative,-0.0424,-20.0794
negative,2.5418,-0.8068
negative,-2.3506,-48.5404
negative,0.1174,-18.5023
negative,0.8542,-11.8856
negative,-0.0473,-20.1288
negative,-0.0197,-19.8527
negative,1.0470,-10.3333
negative,-1.0365,-31.0362
negative,0.3389,-1455.1333
negative,0.7616,-1143.3262
negative,-1.2093,-2914.8217
negative,0.8676,-1070.9875
negative,0.1296,-1623.3491
negative,0.1169,-1633.7881
negative,0.4145,-1396.6714
negative,1.7435,-562.5691
negative,1.1826,-869.7296
negative,0.7431,-1156.2277
negative,0.1010,-1647.0295
negative,-1.0116,-2700.6919
negative,-1.2111,-2916.8082
negative,0.8979,-3.3634
negative,2.4664,1.7990
negative,1.2954,-1.6257
negative,2.1042,1.0099
negative,0.2219,-6.9873
negative,-1.7378,-22.2588
negative,0.2305,-6.9360
negative,0.4005,-5.9479
negative,-0.6203,-12.6827
negative,0.6543,-4.5724
negative,1.3381,-1.4564
negative,0.4265,-5.8015
negative,0.6169,-4.7674
negative,-0.0474,-8.6662
negative,1.7085,-0.1289
negative,1.1950,-2.0369
negative,2.0616,0.9012
negative,0.1428,-7.4665
negative,0.1528,-7.4055
negative,0.4157,-5.8626
negative,-1.6027,-20.9783
negative,1.4468,-1.0405
negative,2.1710,1.1737
negative,-0.0381,-8.6058
negative,-1.3728,-18.8776
negative,1.9630,0.6367
negative,0.3756,-6.0894
negative,-0.2388,-9.9404
negative,2.1254,1.0628
negative,-2.3130,-28.0859
negative,2.0241,0.8026
negative,-1.9826,-24.6635
negative,1.6240,-0.4093
negative,-1.3964,-19.0886
negative,-1.3923,-19.0518
negative,-0.7844,-8.0521
negative,1.0250,-3.9706
negative,1.4436,-2.7157
negative,0.1124,-6.3019
negative,-1.2307,-8.7234
negative,-1.3427,-8.8710
negative,1.4171,-2.7987
negative,-0.5974,-7.7315
negative,0.0521,-6.4365
negative,0.2005,-6.1013
negative,0.5654,-5.2142
negative,0.5590,-5.2305
negative,1.4913,-2.5653
negative,1.1318,-3.6618
negative,0.1274,-6.2683
negative,1.2831,-3.2106
negative,-0.4347,-7.4335
negative,0.2628,-5.9560
negative,0.2623,-5.9572
negative,0.9669,-4.1357
negative,0.8954,-4.3357
negative,0.7340,-4.7745
negative,-0.5847,-7.7088
negative,-1.9025,-9.4834
negative,0.0755,-6.3846
negative,-1.0382,-8.4502
negative,0.8778,-4.3842
negative,-1.8328,-9.4186
negative,-0.8363,-8.1371
negative,0.8778,-4.3844
negative,0.0099,-6.5291
negative,1.5002,-2.0926
negative,0.1159,-16.5309
negative,-0.5362,-25.5695
negative,0.1155,-16.5351
negative,0.2733,-14.5636
negative,-1.5344,-42.1833
negative,-0.3390,-22.6855
negative,-1.2212,-36.6085
negative,-1.2102,-36.4188
negative,0.8156,-8.4255
negative,0.5464,-11.3489
negative,0.5099,-11.7634
negative,0.1091,-16.6173
negative,0.3425,-13.7248
negative,0.1562,-16.0194
negative,0.8673,-7.8926
negative,0.0145,-17.8426
negative,0.2734,-14.5617
negative,0.0062,-17.9508
negative,1.1954,-4.7170
negative,0.2839,-14.4342
negative,-0.1995,-20.7243
negative,0.2892,-14.3689
negative,-0.6818,-27.7840
negative,2.5785,4.6778
negative,0.2103,-15.3407
negative,1.0014,-6.5504
negative,0.9652,-6.9068
negative,0.2869,-14.3972
negative,-0.0866,-19.1848
negative,0.3187,-14.0120
negative,0.4359,-12.6191
negative,-0.1058,-19.4429
negative,0.3187,-14.0112
negative,-1.3193,-38.3191
negative,0.9760,-6.8004
negative,1.4666,-2.3668
negative,0.9184,-7.3739
negative,0.0611,-17.2351
negative,1.0157,-6.4114
negative,0.6947,-9.7080
negative,-0.7009,-28.0804
negative,-1.2806,-37.6413
negative,0.9164,-7.3944
negative,0.9793,-6.7673
negative,-1.8259,-47.6683
negative,-0.3698,-23.1270
negative,0.1081,-16.6298
negative,0.9100,-7.4586
negative,2.0676,1.9583
negative,0.4443,-12.5214
negative,0.8603,-7.9641
negative,0.1804,-15.7148
negative,0.3756,-13.3299
negative,0.3819,-13.2555
negative,0.3578,-13.5423
negative,0.7458,-9.1597
negative,0.2269,-15.1344
negative,0.0062,-17.9508
negative,0.1209,-16.4663
negative,1.1798,-4.8604
negative,-0.1797,-20.4506
negative,0.2707,-14.5952
negative,0.8864,-7.6977
negative,1.0722,-18.4904
negative,-0.8876,-44.4112
negative,1.4317,-14.5761
negative,-0.3929,-37.1381
negative,0.7053,-22.7549
negative,-0.6076,-40.2346
negative,-0.9151,-44.8306
negative,-0.7771,-42.7443
negative,-1.4547,-53.3567
negative,0.3588,-27.0313
negative,-0.7359,-42.1290
